,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220421 - 165014
1,12320,CCS DC 150kW (ultra),0,4,20220421 - 165020
2,12949,CCS DC 150kW (ultra),0,16,20220421 - 165027
3,12950,CCS DC 150kW (ultra),3,8,20220421 - 165015
4,10000034,CCS DC 175kW (ultra),1,2,20220421 - 165021
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220421 - 165021
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220421 - 165021
7,10000035,CCS DC 270kW (ultra),2,6,20220421 - 165027
8,10000035,CHAdeMO DC 62.5kW (fast),3,3,20220421 - 165027
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220421 - 165028
10,10000036,CCS DC 175kW (ultra),1,4,20220421 - 165014
11,10000036,CHAdeMO DC 75kW (fast),1,4,20220421 - 165014
12,10000037,CCS DC 175kW (ultra),1,2,20220421 - 165020
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220421 - 165021
14,10000038,CCS DC 175kW (ultra),2,2,20220421 - 165027
15,10000038,CHAdeMO DC 75kW (fast),2,2,20220421 - 165027
16,10000039,CCS DC 175kW (ultra),3,3,20220421 - 165014
17,10000039,CHAdeMO DC 75kW (fast),3,3,20220421 - 165014
18,10000040,CCS DC 175kW (ultra),3,3,20220421 - 165020
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220421 - 165020
20,10000041,CCS DC 175kW (ultra),2,3,20220421 - 165027
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220421 - 165027
22,10000042,CCS DC 175kW (ultra),2,3,20220421 - 165014
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220421 - 165014
24,10000043,CCS DC 175kW (ultra),2,4,20220421 - 165020
25,10000043,CHAdeMO DC 75kW (fast),2,4,20220421 - 165020
26,10000044,CCS DC 175kW (ultra),3,4,20220421 - 165027
27,10000044,CHAdeMO DC 75kW (fast),3,4,20220421 - 165027
28,10000045,CCS DC 150kW (ultra),0,2,20220421 - 165014
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220421 - 165014
30,10000047,CCS DC 175kW (ultra),4,4,20220421 - 165020
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220421 - 165020
32,10000049,CCS DC 175kW (ultra),4,4,20220421 - 165027
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220421 - 165027
34,10000086,CCS DC 175kW (ultra),4,4,20220421 - 165020
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220421 - 165021
36,10000086,CCS DC 175kW (ultra),4,4,20220421 - 165020
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220421 - 165021
38,10000257,CCS DC 175kW (ultra),1,1,20220421 - 165027
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220421 - 165027
