,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),1,4,20220330 - 195019
1,12320,CCS DC 150kW (ultra),0,4,20220330 - 195029
2,12949,CCS DC 150kW (ultra),2,16,20220330 - 195033
3,12950,CCS DC 150kW (ultra),6,8,20220330 - 195018
4,10000034,CCS DC 175kW (ultra),1,2,20220330 - 195022
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220330 - 195022
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220330 - 195022
7,10000035,CCS DC 270kW (ultra),0,7,20220330 - 195027
8,10000035,CHAdeMO DC 62.5kW (fast),1,4,20220330 - 195028
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220330 - 195028
10,10000036,CCS DC 175kW (ultra),0,4,20220330 - 195017
11,10000036,CHAdeMO DC 75kW (fast),0,4,20220330 - 195017
12,10000037,CCS DC 175kW (ultra),0,2,20220330 - 195023
13,10000037,CHAdeMO DC 75kW (fast),0,2,20220330 - 195023
14,10000038,CCS DC 175kW (ultra),1,2,20220330 - 195029
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220330 - 195029
16,10000039,CCS DC 175kW (ultra),4,4,20220330 - 195022
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220330 - 195022
18,10000040,CCS DC 175kW (ultra),3,3,20220330 - 195029
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220330 - 195029
20,10000041,CCS DC 175kW (ultra),4,4,20220330 - 195033
21,10000041,CHAdeMO DC 75kW (fast),4,4,20220330 - 195033
22,10000042,CCS DC 175kW (ultra),1,3,20220330 - 195022
23,10000042,CHAdeMO DC 75kW (fast),1,3,20220330 - 195022
24,10000043,CCS DC 175kW (ultra),2,3,20220330 - 195026
25,10000043,CHAdeMO DC 75kW (fast),2,3,20220330 - 195027
26,10000044,CCS DC 175kW (ultra),4,4,20220330 - 195032
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220330 - 195032
28,10000045,CCS DC 150kW (ultra),0,2,20220330 - 195017
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220330 - 195017
30,10000047,CCS DC 175kW (ultra),3,4,20220330 - 195022
31,10000047,CHAdeMO DC 75kW (fast),3,4,20220330 - 195022
32,10000049,CCS DC 175kW (ultra),4,4,20220330 - 195028
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220330 - 195029
34,10000086,CCS DC 175kW (ultra),4,4,20220330 - 195022
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220330 - 195022
36,10000086,CCS DC 175kW (ultra),4,4,20220330 - 195022
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220330 - 195022
38,10000257,CCS DC 175kW (ultra),0,1,20220330 - 195027
39,10000257,CHAdeMO DC 75kW (fast),0,1,20220330 - 195028
