,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220415 - 180010
1,12320,CCS DC 150kW (ultra),0,4,20220415 - 180016
2,12949,CCS DC 150kW (ultra),2,16,20220415 - 180021
3,12950,CCS DC 150kW (ultra),6,8,20220415 - 180009
4,10000034,CCS DC 175kW (ultra),2,2,20220415 - 180015
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220415 - 180015
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220415 - 180015
7,10000035,CCS DC 270kW (ultra),0,5,20220415 - 180020
8,10000035,CHAdeMO DC 62.5kW (fast),0,3,20220415 - 180020
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220415 - 180020
10,10000036,CCS DC 175kW (ultra),3,4,20220415 - 180010
11,10000036,CHAdeMO DC 75kW (fast),3,4,20220415 - 180010
12,10000037,CCS DC 175kW (ultra),1,2,20220415 - 180014
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220415 - 180015
14,10000038,CCS DC 175kW (ultra),0,2,20220415 - 180019
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220415 - 180019
16,10000039,CCS DC 175kW (ultra),2,4,20220415 - 180013
17,10000039,CHAdeMO DC 75kW (fast),2,4,20220415 - 180013
18,10000040,CCS DC 175kW (ultra),3,3,20220415 - 180019
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220415 - 180019
20,10000041,CCS DC 175kW (ultra),3,4,20220415 - 180024
21,10000041,CHAdeMO DC 75kW (fast),3,4,20220415 - 180024
22,10000042,CCS DC 175kW (ultra),2,3,20220415 - 180010
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220415 - 180010
24,10000043,CCS DC 175kW (ultra),2,4,20220415 - 180020
25,10000043,CHAdeMO DC 75kW (fast),2,4,20220415 - 180020
26,10000044,CCS DC 175kW (ultra),4,4,20220415 - 180025
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220415 - 180025
28,10000045,CCS DC 150kW (ultra),0,2,20220415 - 180012
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220415 - 180012
30,10000047,CCS DC 175kW (ultra),2,4,20220415 - 180020
31,10000047,CHAdeMO DC 75kW (fast),2,4,20220415 - 180020
32,10000049,CCS DC 175kW (ultra),3,4,20220415 - 180025
33,10000049,CHAdeMO DC 75kW (fast),3,4,20220415 - 180025
34,10000086,CCS DC 175kW (ultra),3,4,20220415 - 180016
35,10000086,CHAdeMO DC 175kW (ultra),3,4,20220415 - 180016
36,10000086,CCS DC 175kW (ultra),3,4,20220415 - 180016
37,10000086,CHAdeMO DC 175kW (ultra),3,4,20220415 - 180016
38,10000257,CCS DC 175kW (ultra),0,1,20220415 - 180023
39,10000257,CHAdeMO DC 75kW (fast),0,1,20220415 - 180023
