,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),1,4,20220526 - 154019
1,12320,CCS DC 150kW (ultra),0,4,20220526 - 154028
2,12949,CCS DC 150kW (ultra),13,16,20220526 - 154035
3,12950,CCS DC 150kW (ultra),3,8,20220526 - 154020
4,10000034,CCS DC 175kW (ultra),1,2,20220526 - 154033
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220526 - 154033
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220526 - 154033
7,10000035,CCS DC 235kW (ultra),4,10,20220526 - 154042
8,10000035,CHAdeMO DC 62.5kW (fast),2,2,20220526 - 154042
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220526 - 154042
10,10000036,CCS DC 175kW (ultra),1,4,20220526 - 154019
11,10000036,CHAdeMO DC 75kW (fast),1,4,20220526 - 154020
12,10000037,CCS DC 175kW (ultra),2,2,20220526 - 154032
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220526 - 154032
14,10000038,CCS DC 175kW (ultra),1,2,20220526 - 154040
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220526 - 154041
16,10000039,CCS DC 175kW (ultra),1,4,20220526 - 154020
17,10000039,CHAdeMO DC 75kW (fast),1,4,20220526 - 154020
18,10000040,CCS DC 175kW (ultra),3,3,20220526 - 154030
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220526 - 154030
20,10000041,CCS DC 175kW (ultra),1,3,20220526 - 154038
21,10000041,CHAdeMO DC 75kW (fast),1,3,20220526 - 154038
22,10000042,CCS DC 175kW (ultra),3,3,20220526 - 154024
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220526 - 154025
24,10000043,CCS DC 175kW (ultra),3,4,20220526 - 154033
25,10000043,CHAdeMO DC 75kW (fast),3,4,20220526 - 154033
26,10000044,CCS DC 175kW (ultra),2,4,20220526 - 154041
27,10000044,CHAdeMO DC 75kW (fast),2,4,20220526 - 154041
28,10000045,CCS DC 150kW (ultra),0,2,20220526 - 154020
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220526 - 154020
30,10000047,CCS DC 175kW (ultra),4,4,20220526 - 154030
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220526 - 154030
32,10000049,CCS DC 175kW (ultra),2,4,20220526 - 154038
33,10000049,CHAdeMO DC 75kW (fast),2,4,20220526 - 154039
34,10000086,CCS DC 175kW (ultra),4,4,20220526 - 154030
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220526 - 154030
36,10000086,CCS DC 175kW (ultra),4,4,20220526 - 154030
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220526 - 154030
38,10000257,CCS DC 175kW (ultra),1,1,20220526 - 154041
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220526 - 154041
