,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220423 - 215023
1,12320,CCS DC 150kW (ultra),1,4,20220423 - 215044
2,12949,CCS DC 150kW (ultra),9,16,20220423 - 215103
3,12950,CCS DC 150kW (ultra),7,8,20220423 - 215024
4,10000034,CCS DC 175kW (ultra),2,2,20220423 - 215044
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220423 - 215045
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220423 - 215045
7,10000035,CCS DC 270kW (ultra),3,8,20220423 - 215103
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220423 - 215104
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220423 - 215104
10,10000036,CCS DC 175kW (ultra),2,4,20220423 - 215023
11,10000036,CHAdeMO DC 75kW (fast),2,4,20220423 - 215026
12,10000037,CCS DC 175kW (ultra),1,2,20220423 - 215045
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220423 - 215045
14,10000038,CCS DC 175kW (ultra),2,2,20220423 - 215103
15,10000038,CHAdeMO DC 75kW (fast),2,2,20220423 - 215103
16,10000039,CCS DC 175kW (ultra),4,4,20220423 - 215023
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220423 - 215024
18,10000040,CCS DC 175kW (ultra),3,3,20220423 - 215045
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220423 - 215045
20,10000041,CCS DC 175kW (ultra),2,3,20220423 - 215104
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220423 - 215104
22,10000042,CCS DC 175kW (ultra),2,3,20220423 - 215023
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220423 - 215024
24,10000043,CCS DC 175kW (ultra),4,4,20220423 - 215044
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220423 - 215045
26,10000044,CCS DC 175kW (ultra),4,4,20220423 - 215103
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220423 - 215104
28,10000045,CCS DC 150kW (ultra),0,2,20220423 - 215024
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220423 - 215027
30,10000047,CCS DC 175kW (ultra),3,4,20220423 - 215050
31,10000047,CHAdeMO DC 75kW (fast),3,4,20220423 - 215050
32,10000049,CCS DC 175kW (ultra),4,4,20220423 - 215106
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220423 - 215107
34,10000086,CCS DC 175kW (ultra),4,4,20220423 - 215044
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220423 - 215045
36,10000086,CCS DC 175kW (ultra),4,4,20220423 - 215044
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220423 - 215045
38,10000257,CCS DC 175kW (ultra),1,1,20220423 - 215103
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220423 - 215103
