,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220427 - 041027
1,12320,CCS DC 150kW (ultra),4,4,20220427 - 041046
2,12949,CCS DC 150kW (ultra),16,16,20220427 - 041104
3,12950,CCS DC 150kW (ultra),7,8,20220427 - 041027
4,10000034,CCS DC 175kW (ultra),2,2,20220427 - 041046
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220427 - 041048
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220427 - 041049
7,10000035,CCS DC 270kW (ultra),6,8,20220427 - 041106
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220427 - 041107
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220427 - 041107
10,10000036,CCS DC 175kW (ultra),4,4,20220427 - 041027
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220427 - 041028
12,10000037,CCS DC 175kW (ultra),2,2,20220427 - 041046
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220427 - 041048
14,10000038,CCS DC 175kW (ultra),2,2,20220427 - 041105
15,10000038,CHAdeMO DC 75kW (fast),2,2,20220427 - 041106
16,10000039,CCS DC 175kW (ultra),4,4,20220427 - 041028
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220427 - 041033
18,10000040,CCS DC 175kW (ultra),3,3,20220427 - 041053
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220427 - 041056
20,10000041,CCS DC 175kW (ultra),2,3,20220427 - 041111
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220427 - 041111
22,10000042,CCS DC 175kW (ultra),3,3,20220427 - 041027
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220427 - 041028
24,10000043,CCS DC 175kW (ultra),4,4,20220427 - 041047
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220427 - 041049
26,10000044,CCS DC 175kW (ultra),4,4,20220427 - 041106
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220427 - 041106
28,10000045,CCS DC 150kW (ultra),0,2,20220427 - 041027
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220427 - 041028
30,10000047,CCS DC 175kW (ultra),4,4,20220427 - 041051
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220427 - 041052
32,10000049,CCS DC 175kW (ultra),4,4,20220427 - 041108
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220427 - 041109
34,10000086,CCS DC 175kW (ultra),4,4,20220427 - 041051
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220427 - 041053
36,10000086,CCS DC 175kW (ultra),4,4,20220427 - 041051
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220427 - 041053
38,10000257,CCS DC 175kW (ultra),1,1,20220427 - 041110
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220427 - 041110
