,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220424 - 093020
1,12320,CCS DC 150kW (ultra),0,4,20220424 - 093041
2,12949,,,,20220424 - 093041
3,12950,CCS DC 150kW (ultra),7,8,20220424 - 093020
4,10000034,CCS DC 175kW (ultra),2,2,20220424 - 093041
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220424 - 093041
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220424 - 093042
7,10000035,CCS DC 270kW (ultra),1,8,20220424 - 093101
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220424 - 093101
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220424 - 093101
10,10000036,CCS DC 175kW (ultra),2,4,20220424 - 093020
11,10000036,CHAdeMO DC 75kW (fast),2,4,20220424 - 093021
12,10000037,CCS DC 175kW (ultra),1,2,20220424 - 093041
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220424 - 093041
14,10000038,CCS DC 175kW (ultra),1,2,20220424 - 093100
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220424 - 093101
16,10000039,CCS DC 175kW (ultra),3,4,20220424 - 093020
17,10000039,CHAdeMO DC 75kW (fast),3,4,20220424 - 093024
18,10000040,CCS DC 175kW (ultra),3,3,20220424 - 093042
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220424 - 093044
20,10000041,CCS DC 175kW (ultra),2,3,20220424 - 093101
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220424 - 093101
22,10000042,CCS DC 175kW (ultra),3,3,20220424 - 093020
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220424 - 093024
24,10000043,CCS DC 175kW (ultra),4,4,20220424 - 093042
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220424 - 093044
26,10000044,CCS DC 175kW (ultra),3,4,20220424 - 093101
27,10000044,CHAdeMO DC 75kW (fast),3,4,20220424 - 093101
28,10000045,CCS DC 150kW (ultra),0,2,20220424 - 093020
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220424 - 093021
30,10000047,CCS DC 175kW (ultra),4,4,20220424 - 093041
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220424 - 093042
32,10000049,CCS DC 175kW (ultra),4,4,20220424 - 093101
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220424 - 093101
34,10000086,CCS DC 175kW (ultra),4,4,20220424 - 093040
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220424 - 093041
36,10000086,CCS DC 175kW (ultra),4,4,20220424 - 093040
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220424 - 093041
38,10000257,CCS DC 175kW (ultra),0,1,20220424 - 093100
39,10000257,CHAdeMO DC 75kW (fast),0,1,20220424 - 093101
