,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220419 - 013012
1,12320,CCS DC 150kW (ultra),2,4,20220419 - 013017
2,12949,CCS DC 150kW (ultra),16,16,20220419 - 013023
3,12950,CCS DC 150kW (ultra),7,8,20220419 - 013017
4,10000034,CCS DC 175kW (ultra),2,2,20220419 - 013021
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220419 - 013022
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220419 - 013022
7,10000035,CCS DC 270kW (ultra),4,5,20220419 - 013027
8,10000035,CHAdeMO DC 62.5kW (fast),3,3,20220419 - 013027
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220419 - 013027
10,10000036,CCS DC 175kW (ultra),3,4,20220419 - 013012
11,10000036,CHAdeMO DC 75kW (fast),3,4,20220419 - 013012
12,10000037,CCS DC 175kW (ultra),2,2,20220419 - 013017
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220419 - 013017
14,10000038,CCS DC 175kW (ultra),2,2,20220419 - 013024
15,10000038,CHAdeMO DC 75kW (fast),2,2,20220419 - 013024
16,10000039,CCS DC 175kW (ultra),4,4,20220419 - 013013
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220419 - 013013
18,10000040,CCS DC 175kW (ultra),3,3,20220419 - 013017
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220419 - 013017
20,10000041,CCS DC 175kW (ultra),2,3,20220419 - 013022
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220419 - 013022
22,10000042,CCS DC 175kW (ultra),3,3,20220419 - 013011
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220419 - 013011
24,10000043,CCS DC 175kW (ultra),4,4,20220419 - 013017
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220419 - 013017
26,10000044,,,,20220419 - 013017
27,10000045,CCS DC 150kW (ultra),0,2,20220419 - 013011
28,10000045,Type 2 AC 7.36kW (regular),0,1,20220419 - 013012
29,10000047,CCS DC 175kW (ultra),4,4,20220419 - 013017
30,10000047,CHAdeMO DC 75kW (fast),4,4,20220419 - 013017
31,10000049,CCS DC 175kW (ultra),4,4,20220419 - 013024
32,10000049,CHAdeMO DC 75kW (fast),4,4,20220419 - 013024
33,10000086,CCS DC 175kW (ultra),4,4,20220419 - 013017
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220419 - 013017
35,10000086,CCS DC 175kW (ultra),4,4,20220419 - 013017
36,10000086,CHAdeMO DC 175kW (ultra),4,4,20220419 - 013017
37,10000257,CCS DC 175kW (ultra),1,1,20220419 - 013021
38,10000257,CHAdeMO DC 75kW (fast),1,1,20220419 - 013021
